Plaintext,Encryption Key,EM Traces
F11BA2B850063FB8,A1B2C3D4E5F6G7H8,1.092232516754514 1.1244343543170394 0.9051420742099748 0.9645730166256691 0.0002711862174066302 -0.02466440773879452 0.008079352124683444 0.8273093129693737 -0.011819844809436614 -0.013177485846165474 0.01455961736340859 1.0333441484242363 1.011555392120034 -0.04020801921498972 0.9948329338809492 1.0137083560664675 0.9729581075097745 0.002125636580183804 1.0842462344404404 -0.024092955168831923 -0.0015500353663027164 -0.005168565427996825 1.0731785393924753 -0.004569984778249621 1.2038728736010416 0.001417383448832248 1.1972386889183926 0.8521663027560623 0.9216842493884687 0.007341037067596961 0.028682655656611444 0.01196003358506504 -0.009633444712746322 0.834947532274719 0.007644326542993504 1.1965655514667795 0.0033154866946925564 -0.016269397519686334 -0.021431988499975862 -0.01304832145764774 -0.0049950312495071 0.009710976810818988 -0.019339686613201564 -0.04401835923468122 0.043025699273963616 0.8226086625337452 0.8863840206916636 -0.023587365309647522 0.012563696006622313 0.0147209864784341 0.9313604019122729 0.8902021040752239 1.059590554780357 1.2029998229056411 0.9585886473478128 0.9341606062381651 1.164155284704313 0.016018976214393254 0.9624996012885224 1.177824735628878 0.9450460978921432 0.05154512094466307 -0.00024766501157420844 -0.025276204873056915
F5719CC2F0D55803,A1B2C3D4E5F6G7H8,0.9523060642968093 1.0979110397393357 1.0715873858593414 0.8655866971098166 -0.022049804132358266 0.8707279191088748 0.03434872210334817 0.968290701796951 0.023181737833608988 1.085844425740546 1.0390793875496362 0.9832380482389799 0.018099495240670754 -0.007146505540964765 0.006613700781370786 1.1560217179790149 1.0132123192168228 0.0023127231108255636 -0.026899337369881097 0.9474323463917312 1.014062256429864 0.8890944010309089 -0.04550616661753302 0.01599405870915875 0.9683384163353607 1.1304062625278766 0.025188757662713432 -0.005747418653739304 0.006454033723309879 0.012970034401481503 0.8457759180281141 -0.021639842824615965 1.0953975651668464 0.9436555525198463 1.0946268679930746 1.1524218473661934 -0.026682343417414822 0.0069516587202470715 -0.019166216499414336 -0.0020137188010446866 0.888157190930905 1.1493206626973476 -0.0027066047148344235 1.1227487300339964 0.017289658401804714 0.8359703276492947 -0.010141860714941569 0.9947909805378801 0.02692500247279981 0.7719336759707404 0.03172791907786948 1.1612698551616631 1.1077619226273265 0.00010562787278458931 0.021498674811976117 -0.04141255402639581 -0.01812185830247436 -0.0016628074691428932 -0.00806702478370972 -0.012719850628140761 -0.008902368043891514 0.018211843521650374 1.0987517999149659 0.9497297795444447
8EB8A57ED999B172,A1B2C3D4E5F6G7H8,1.1452056245494793 0.011103397601206688 0.01263063054623699 -0.0002238316335430951 0.9740558012532581 0.8156938139341554 0.89010036145337 -0.014865006211838748 1.171173864944511 0.0004023373280496978 1.13299648335607 1.0330694478732716 1.1690817749787048 -0.005662856332721767 0.03128427871093351 0.02776696278981567 0.9428649805518544 0.005107618546166044 1.2003687525417446 0.007941497668930647 0.015256438789181835 1.1150764131323465 0.01434731831518523 1.0015682317958448 -0.0027606657856894556 1.0297224131372238 1.066231602823935 1.0897541726220106 1.0806834508213945 0.8760463850155347 1.0195442008434359 0.003190357565524568 1.0109858149423985 0.8675394525597708 0.02107271928637734 1.1273314897370124 1.1740578416550431 0.01331529587762412 -0.05317330560963829 0.9805278523824593 1.1927212512727958 0.008552360661949115 -0.012144859029619386 0.929523395732087 0.8586987157946899 -0.011649956478024281 -0.013474842619565074 0.9932794262752126 0.9973564008409819 0.05188645232285288 0.8495684942197531 0.9182863152108028 0.0374994683804037 0.01806186416480865 -0.01664325319456591 0.9429908133211528 0.016263004837284534 0.9161295368678853 1.1436212606759473 0.953488619537499 0.007696892509832864 -0.011911389889314169 1.0437191230403524 -0.014852728514383122
601FCD2512E8FCE5,A1B2C3D4E5F6G7H8,-0.012426057408268467 0.9543459979557343 0.897219647852961 0.002677860725770838 0.04712831364895156 0.071138251810798 0.036994461914442736 0.018354216262017817 0.0015019783881348343 0.05727503004924049 -0.02183120020039872 1.0394815411191538 0.9135113554307147 0.9966241556589268 1.0391268837177827 0.9910729464167619 1.0663428047100003 0.8073251830851159 -0.015883418433110485 -0.013291072087512271 0.9818636783904796 1.0720249808546727 0.019840457446672878 0.9804867714639671 0.003672342046628977 -0.007692017321148797 1.1431493329690126 0.02029681217067944 -0.033048651703066076 1.108795614491131 -0.019042700280247765 0.9472105135295575 -0.039953386543550476 0.0008115477388778124 0.00875466077840891 1.0328796949917214 0.005705478464289193 -0.02281091511201466 0.8910562460408709 -0.02900490235394686 1.1514547130448451 1.164900808729284 1.2167951014264247 0.028382228250111413 1.067832855835395 0.03613182671129962 -0.01127758103566319 0.04180681215796343 1.0201460489611638 1.0421338145586045 1.024371371207832 0.8794419033362303 1.0433192854947717 1.098870168146631 0.031892475871391414 0.017858715556613156 1.192707229999337 0.8411768243477866 0.8836062575381386 0.008321442856498393 -0.0005432897931853146 1.028468067400783 -0.0043468060146024876 1.1015819016666935
EC7FF51D2528F656,A1B2C3D4E5F6G7H8,0.9116253614312554 1.070659242119162 0.9067304977075501 0.003065648461460731 0.7981777927030077 1.0837010084900023 0.02109743366859453 0.018357800817785097 -0.019939672729134734 0.8404212486768917 1.025728149688109 1.0442323451963011 1.144124964131497 1.1347168216229844 0.9223358360870785 0.8507086342415079 1.062522180517146 1.1015078487235588 1.0002676647738242 0.8712690550797313 0.003404309329051262 0.8686340081681371 -0.04049073955936693 0.9859275595371224 0.01662843554521565 -0.030876250488482863 -0.015098317358491332 1.0902258254563355 1.1574735318035896 0.8493169840207165 -0.022082168757361402 1.0970202178386392 0.01571074209190766 -0.018816086287261998 1.0119438949411617 0.019210815382407903 0.02135027453495188 0.9227905732960566 -0.0021823386408246328 1.0248544965443238 0.014767538050101564 -0.025556188911706596 0.8788046401937477 -0.01729279784426601 0.9987338268301829 -0.01818097035369446 0.005288266544872731 0.028572190982203826 1.123042583208472 0.8285946273266417 1.1995761282082367 1.0068500072677364 0.010440830981017165 1.001552086517672 0.9002010586057673 -0.015171430644299343 0.0483361272062936 0.9307438475813594 -0.012520386679418342 0.9357674134519072 0.015604249858862674 1.0060471534990671 1.1453239259187322 0.011217677474393051
A7CF5E251BD011CF,A1B2C3D4E5F6G7H8,1.1219610787702843 0.011479110549161661 0.9491504375080377 0.022326894148832117 0.007992037848312516 1.0232165370435136 1.1500664597914982 0.8505209490070426 1.005612803607474 1.1741076147119247 0.016332987768905335 0.010418773951351315 0.7813998193699933 1.0873508662073765 0.9825418490816297 1.1394301876438078 0.008724769386053101 0.8680032448792221 -0.014473736351415419 0.7863645414399467 0.7802350893555945 1.1314436366814966 1.1099848625853612 0.023036817315458223 0.010507872714915274 0.013093310891026833 0.8262369963880852 0.0003187423020000486 0.017033621694876596 1.1073506498335735 -0.009709874553452529 0.8648185810281965 0.002516514021191029 -0.027235647551933275 0.025166611163033235 0.7978960743599265 1.184284712661422 0.010116074781212344 1.1263451259950252 0.8986891580052927 0.9736335630858298 0.8111662747227086 0.008049337262368762 0.9048987769166424 -0.0465644482128542 -0.004267635868671004 0.01755313699101248 0.015951056311194603 0.012016369453112604 -0.00304905281892198 0.014505351687670611 0.9706501774673071 -0.03000851916386054 -0.022650696652093658 0.01275456058457373 0.9706677130672883 1.066117464233329 1.1489880591217134 0.011281305469725738 -0.012560581856237046 1.0437323312145688 0.8764875406416861 1.0871157775275264 0.8658458398218797
99CD6612955B6152,A1B2C3D4E5F6G7H8,1.0118853219631794 -0.019175324590658755 0.0069419871216116445 0.9857812280560834 1.1673837417492021 -0.024579057705545356 -0.017789185858207043 0.9650374123631029 0.8065635992361666 1.0168556959875799 -0.04429269283549006 0.02468348796788916 0.941160323938497 1.0600410497636747 -0.0009370938186754164 0.8009194732044456 -0.007988208886530576 1.0849926296614747 0.9974909764444282 0.02042256560441357 -0.0028528929224679264 1.0853756639858507 1.0208242865571069 -0.0007738376942524283 0.011347012350689266 -0.020029763838848753 -0.007229162556235823 1.185046186528303 0.016731944152259905 -0.0019819452938241145 0.9945813320581103 -0.028957967080010097 0.9563140418087337 0.018162038303325103 0.034253094514052264 1.0736533155998826 0.0036125798841576563 1.0795089377262506 0.004036000899984449 0.9732474272869232 -0.037370289072595084 1.1403820017269912 0.013099876313830557 0.8822744197394626 0.8636315718479952 -0.007705662268040333 0.8482773001977101 1.1456138578902022 0.01739238087187846 0.8795663106048369 0.8081578644983508 0.011927529494810823 0.00034204435066868355 0.027515115027324323 0.0017775166135735984 0.859934793802371 -0.008805569574729812 0.9101915045497998 0.0005572556027813503 1.1256823820010557 -0.02110020995513123 -0.0009533899431794382 0.9368397469487291 -0.0063764570862903415
E2CC2189E0C2BC4F,A1B2C3D4E5F6G7H8,0.9062779498263152 0.8817483764192933 1.1600681756081015 -0.013842588016007816 0.006537193687472131 0.03045323257470187 1.1318098389753106 -0.010645523827635792 1.142138423679303 0.9416116796511863 0.019280610076182748 0.014702294300819832 1.0937184738064447 1.1256369309502616 0.013026507021826693 -0.039953665757092194 0.030300982374112273 0.010855496168458021 1.1852683221370455 0.0028905480756237813 0.018539145729588355 0.013101889722057771 -0.012949957976356547 0.8335597043838531 0.9694549661764257 -0.02949870255141142 0.008739511409507322 0.015788613289559397 1.188144793135968 0.020333470413288895 -0.023887742853071946 1.118922299056893 0.9670254082333588 0.9862487885527269 0.9441901504983653 -0.01512868523197025 0.015478012256447198 0.0004519972124822331 -0.015121536888253058 0.013746756021410119 0.984166996606565 0.9331414836197768 -0.003735764884605366 0.016540896802004757 0.004106876369748888 0.02277289288526686 0.9788347131817795 -0.013025003412351759 0.8532865945523423 -0.02335183709874901 0.995877550371134 1.010254644510768 1.1742512041526743 0.8450488734320115 -0.024291949770585783 -0.020281578680144813 0.025987127454290753 1.0364216332357639 0.02592097408330237 -0.0018361233129181606 0.9795606907630573 1.069304053370094 0.8782452163607138 1.1431835521016418
16BF78CA2DE1EFF9,A1B2C3D4E5F6G7H8,-0.012242307689627958 -0.0392238328336745 0.006581390422998711 0.8419006030404806 0.003261992440740778 0.9299041603894497 0.9895370093094566 0.008548567057096482 1.055359982099462 0.008535747915248621 1.1496812024915612 0.8603638986595947 1.1041576253817396 1.0919487818712625 0.9154071764003529 1.0917898076955226 -0.009513505281340576 1.0624471725106117 0.9937352900459174 0.8928317594524307 0.9915851455532843 0.007822049756138033 0.00793299020745916 0.011617171495130257 0.993300875690412 1.03953063243075 0.003390218761278693 0.005903353350892117 1.133194342153847 0.021214267227332943 0.9063758650184961 -0.01700973952866356 -0.006618979688331342 -0.0008840311805134207 0.9935878450045188 0.039985121071738336 0.9953595872816602 1.090007953066411 0.020451546303197107 1.0013700745984748 1.1159210537297346 1.0889118138947589 0.8547589012027818 -0.0010766394324055043 0.017141746839524286 -0.00334344092962084 -0.018491865449582916 1.0148719363264982 0.8698404953038105 0.9776881345554428 0.8419245768978392 -0.015639893496304545 0.9298907782672883 0.92783198719777 0.8864856639118005 1.0578846989761945 0.812157055721917 1.069882719484782 0.8003810011394603 1.0412179681908629 1.1227118928479025 0.006999948474015817 0.005699328348533328 0.8056047829730332
A8FD104DF3ADA538,A1B2C3D4E5F6G7H8,0.8313021096019917 0.003412976252158906 1.048512803215541 0.004062578081552453 0.9077761347043763 0.015622086025044989 0.043581919231441564 -0.018893713258844657 1.0067154047019002 1.0618289304722026 1.1176230723260143 1.1047768523163097 1.1039045627191564 0.9309903080080913 0.010117795082512216 0.9858606491958445 -0.01260202374209694 0.028344089899992986 0.03692607825669197 1.1323717291307356 -0.02123429780224409 0.020706561094618783 -0.02153229322515376 0.023464383186064214 -0.04613255622618181 1.0968274812896488 0.002828993609036022 -0.01823578371989242 1.1279998155104314 1.0080488539876251 0.004522753840562167 0.8392908838089093 0.913670632718505 0.9455363373236395 1.1905914949151146 0.9471873815751748 0.019802765306849764 0.028134589962615954 1.1254883071162947 1.0621342401785308 0.8621663272881531 -0.026102067930932563 1.1971025626433658 -0.016688236484963117 0.8227579758686799 0.9564505940158088 0.0009311664675556352 0.8502916255416935 1.0042407664229875 -0.02365744784153435 1.0203318821699785 -0.007158290910413263 -0.027290207885858155 0.8550771857883838 0.003835015389070507 0.9005290392523903 -0.014486770729719975 -0.010920998574326433 0.846958542613572 1.2096220490920753 0.7959619719258633 0.00902482691885874 -0.005518808595670372 -0.007682192737728581
01E6084F90CD6EFA,A1B2C3D4E5F6G7H8,-0.0032863381132685297 0.0010730123185495677 0.019500368886022506 -0.02153118297114726 0.008653619592120743 0.005335749250648831 -0.025005111253787824 1.028493856661516 0.9562895150104251 0.9268467042577819 1.156327397822745 0.01608882927039116 0.01824357483302219 1.150202026176435 0.8471115236935174 -0.016118862098818583 0.0015259241972762183 0.007473557754088208 0.0039972788737765216 0.05305288911617802 1.1130603018816183 -0.00012407002410494118 0.008746262450367614 0.018990979373683672 0.029690381002974935 0.8362593679671916 0.018594375448890213 -0.010889734803522795 0.9640984711031529 0.750541717327421 1.0691014450927365 0.8008549109644579 0.9037734215529045 0.004120323612417027 -0.01809163497291782 0.9045872034113854 0.03679769452811859 -0.010756154661365406 0.01666671116348881 0.017419582861048447 0.9784298833682843 1.178578532038429 0.00833502675969947 0.020127688120902164 1.0535214391813688 0.8515841958715518 0.0006653796682928988 1.0644062537906123 0.02213314641524354 1.0696231830433398 0.8280858619482305 0.010699618405234304 0.8373840473415528 1.001471983381063 1.1718814829591917 0.004255150825192889 0.8142750178867003 1.1431481958736116 0.9693579993421323 0.8332156596638257 1.0831149411427257 -0.010532601036488095 1.0274325030855997 0.02115444888659765
E3F018001C127F43,A1B2C3D4E5F6G7H8,1.1732954161845077 1.148267204411853 0.803378099910851 0.030763660808015732 0.00824091563137173 -0.016434165428916025 0.9499433498009834 1.1101743832253061 1.076469986209661 1.1449596654704255 0.8251520422012766 1.1064661756510117 -0.0040413139883647975 -0.02006814624339451 0.024315730401954738 0.007347695722691953 -0.01810949590361074 0.014627273987796096 -0.019837972317859484 0.8613240363213516 0.9197379076492291 0.032174291737489084 0.05035196038936464 -0.017606274706053072 0.0064929178303375235 0.01319264666441831 -0.01481883682249103 0.004511783477036628 0.011315637218878401 0.019785749157057157 0.006256111456180194 -0.021629615798084773 -0.0025667778583447327 0.027209539207617768 -0.03769023816834652 1.1559775026817363 1.0538059703918377 1.1223475067453876 0.025378778418359366 0.027527140465231005 -0.002934952245277831 -0.01100910505046472 0.013085078286178544 1.0905650826364603 -0.0003651424745751347 -0.025157837363424546 1.1086822199331352 0.03670745298296015 0.005450295341336162 0.8261217935828271 0.825446804135397 1.1311684692796544 0.9454461416979105 1.0095905525955404 1.0906397452212582 1.1259402073280755 -9.8355525344367e-05 1.0309057430378785 0.010625293093387691 0.04060171997140112 0.021377283400674366 -0.013245220169002855 1.1758847240942516 1.1863110753265975
